# injm1  injm2  injecc  maxmatch  maxm1  maxm2
0.188853 0.188853 0.145747 0.273785 0.188918 0.188918
0.370393 0.370393 0.070294 0.555835 0.400006 0.343514
0.676770 0.676770 0.141521 0.509960 0.677194 0.677194
0.389987 0.389987 0.159921 0.370036 0.390206 0.390206
0.266945 0.266945 0.129112 0.349522 0.274369 0.259933
0.925474 0.925474 0.082920 0.723991 0.967155 0.886627
0.343829 0.343829 0.141206 0.374933 0.343980 0.343980
0.346193 0.346193 0.049330 0.650213 0.346237 0.346237
0.201081 0.201081 0.003498 0.985028 0.201081 0.201081
0.227707 0.227707 0.178315 0.265116 0.227818 0.227818
0.500463 0.500463 0.056972 0.689869 0.522002 0.480162
0.758782 0.758782 0.059795 0.769161 0.758986 0.758986
0.514091 0.514091 0.158407 0.419815 0.552648 0.479317
0.633470 0.633470 0.064894 0.693447 0.691696 0.581241
0.403042 0.403042 0.172942 0.355321 0.434053 0.375176
0.508985 0.508985 0.089503 0.572809 0.509146 0.509146
0.268415 0.268415 0.109646 0.386709 0.268491 0.268491
0.467952 0.467952 0.071434 0.604969 0.502343 0.436513
0.749485 0.749485 0.060193 0.753066 0.815014 0.690473
0.548902 0.548902 0.049412 0.735110 0.596733 0.505729
0.497992 0.497992 0.185267 0.377717 0.535904 0.463982
0.822187 0.822187 0.178321 0.482363 0.903793 0.750725
0.860348 0.860348 0.136655 0.573649 0.860954 0.860954
0.306224 0.306224 0.113377 0.399558 0.326644 0.287502
0.965951 0.965951 0.109393 0.664440 0.966537 0.966537
0.153027 0.153027 0.042085 0.507321 0.153035 0.153035
0.360854 0.360854 0.153951 0.361440 0.388292 0.336050
0.380948 0.380948 0.179246 0.338684 0.411354 0.353633
0.411887 0.411887 0.098920 0.497279 0.412009 0.412009
0.416588 0.416588 0.045617 0.706716 0.438409 0.396156
0.230920 0.230920 0.051095 0.546668 0.230943 0.230943
0.975398 0.975398 0.079266 0.752655 0.995928 0.956206
0.918261 0.918261 0.075463 0.741913 0.996680 0.847679
0.603961 0.603961 0.199315 0.399293 0.604558 0.604558
0.382232 0.382232 0.081639 0.526695 0.406737 0.359656
0.899380 0.899380 0.154379 0.549705 0.900134 0.900134
0.707116 0.707116 0.152107 0.499715 0.707623 0.707623
0.451979 0.451979 0.062002 0.647741 0.452066 0.452066
0.256909 0.256909 0.135146 0.334158 0.256996 0.256996
0.296364 0.296364 0.008942 0.962174 0.296370 0.296370
0.682071 0.682071 0.068661 0.710311 0.682263 0.682263
0.324848 0.324848 0.128804 0.384028 0.339185 0.311468
0.469223 0.469223 0.056843 0.674243 0.496026 0.444285
0.142953 0.142953 0.189868 0.194041 0.142989 0.142989
0.391193 0.391193 0.031534 0.795902 0.391221 0.391221
0.362982 0.362982 0.077595 0.535124 0.363059 0.363059
0.500869 0.500869 0.117999 0.491514 0.517651 0.485210
0.154247 0.154247 0.097559 0.315434 0.160906 0.147971
0.672898 0.672898 0.164622 0.468008 0.673495 0.673495
0.788281 0.788281 0.005224 0.987203 0.844440 0.736514
0.788460 0.788460 0.042154 0.839066 0.847354 0.734607
0.475917 0.475917 0.123684 0.469072 0.476151 0.476151
0.791925 0.791925 0.019657 0.956393 0.840155 0.747070
0.480882 0.480882 0.124026 0.471038 0.481126 0.481126
0.933493 0.933493 0.010778 0.982172 0.933503 0.933503
0.713734 0.713734 0.192131 0.440412 0.714521 0.714521
0.431610 0.431610 0.196086 0.343129 0.431931 0.431931
0.873019 0.873019 0.104226 0.648383 0.925539 0.824823
0.221030 0.221030 0.169332 0.269824 0.221131 0.221131
0.333980 0.333980 0.112233 0.422170 0.342417 0.326012
0.142871 0.142871 0.090975 0.317708 0.142893 0.142893
0.454864 0.454864 0.070435 0.606370 0.485033 0.427089
0.434455 0.434455 0.117170 0.464264 0.434643 0.434643
0.601060 0.601060 0.107150 0.560457 0.601320 0.601320
0.907745 0.907745 0.165491 0.531748 0.908558 0.908558
0.250611 0.250611 0.052908 0.550785 0.264050 0.238032
0.466486 0.466486 0.095676 0.534284 0.466633 0.466633
0.687118 0.687118 0.069557 0.695992 0.748620 0.631861
0.452406 0.452406 0.084037 0.562767 0.452525 0.452525
0.464315 0.464315 0.072648 0.610046 0.464426 0.464426
0.270668 0.270668 0.036975 0.671561 0.270685 0.270685
0.790395 0.790395 0.103657 0.628755 0.833344 0.750811
0.655051 0.655051 0.001721 0.984336 0.655043 0.655043
0.933647 0.933647 0.193787 0.494437 0.934695 0.934695
0.392612 0.392612 0.160276 0.367830 0.419490 0.368160
0.327839 0.327839 0.151462 0.351364 0.327992 0.327992
0.748196 0.748196 0.134297 0.536634 0.820172 0.684604
0.997262 0.997262 0.005931 0.986942 0.997263 0.997263
0.146286 0.146286 0.018622 0.723227 0.146289 0.146289
0.798145 0.798145 0.194331 0.460192 0.799102 0.799102
0.108225 0.108225 0.096772 0.266325 0.108241 0.108241
0.656481 0.656481 0.048505 0.788624 0.656602 0.656602
0.836838 0.836838 0.106225 0.638181 0.837275 0.837275
0.908727 0.908727 0.057109 0.816164 0.908946 0.908946
0.987050 0.987050 0.172526 0.539451 0.988082 0.988082
0.547070 0.547070 0.008220 0.977179 0.547084 0.547084
0.417087 0.417087 0.021670 0.870344 0.438631 0.396839
0.880376 0.880376 0.153432 0.546890 0.881125 0.881125
0.393520 0.393520 0.196838 0.326149 0.416600 0.372493
0.181086 0.181086 0.066682 0.423735 0.191574 0.171319
0.850796 0.850796 0.134740 0.576335 0.851401 0.851401
0.186590 0.186590 0.039278 0.570965 0.186602 0.186602
0.682791 0.682791 0.070889 0.702195 0.682988 0.682988
0.594554 0.594554 0.162673 0.445609 0.595033 0.595033
0.864766 0.864766 0.049570 0.814758 0.957183 0.783091
0.338786 0.338786 0.091722 0.474872 0.338880 0.338880
0.496781 0.496781 0.175460 0.388868 0.538984 0.459147
0.892797 0.892797 0.078332 0.734798 0.893182 0.893182
0.164624 0.164624 0.017470 0.757164 0.171009 0.158528
0.908676 0.908676 0.046095 0.860807 0.908835 0.908835
0.478462 0.478462 0.082212 0.581599 0.478591 0.478591
0.623953 0.623953 0.062157 0.717591 0.624101 0.624101
0.292738 0.292738 0.113191 0.395541 0.292830 0.292830
0.502737 0.502737 0.109013 0.514845 0.502934 0.502934
0.521077 0.521077 0.161420 0.421436 0.521453 0.521453
0.190573 0.190573 0.183631 0.237340 0.190648 0.190648
0.934559 0.934559 0.104418 0.670549 0.935113 0.935113
0.244888 0.244888 0.084937 0.428577 0.244938 0.244938
0.809993 0.809993 0.073021 0.733481 0.810290 0.810290
0.442614 0.442614 0.090241 0.534723 0.464555 0.422131
0.246445 0.246445 0.099212 0.393571 0.246504 0.246504
0.592649 0.592649 0.015124 0.966832 0.624753 0.562543
0.801947 0.801947 0.114352 0.607592 0.802427 0.802427
0.370039 0.370039 0.057927 0.620081 0.370099 0.370099
0.687553 0.687553 0.061761 0.729007 0.745813 0.634931
0.366849 0.366849 0.074975 0.546714 0.366926 0.366926
0.129366 0.129366 0.163171 0.204626 0.129394 0.129394
0.953880 0.953880 0.193767 0.498999 0.954972 0.954972
0.664977 0.664977 0.184807 0.435071 0.694306 0.638347
0.469877 0.469877 0.031574 0.823569 0.489353 0.451394
0.462289 0.462289 0.173383 0.382349 0.462614 0.462614
0.505146 0.505146 0.016831 0.934119 0.505164 0.505164
0.310530 0.310530 0.114715 0.403332 0.310632 0.310632
0.220899 0.220899 0.056388 0.510218 0.220922 0.220922
0.194241 0.194241 0.051256 0.507575 0.194258 0.194258
0.525691 0.525691 0.112796 0.515521 0.525905 0.525905
0.202463 0.202463 0.043965 0.558891 0.202478 0.202478
0.357442 0.357442 0.129724 0.401527 0.357593 0.357593
0.723161 0.723161 0.060175 0.750022 0.750093 0.697702
0.886997 0.886997 0.037389 0.890319 0.887151 0.887151
0.403657 0.403657 0.064637 0.598608 0.432171 0.377520
0.993213 0.993213 0.133150 0.615421 0.994013 0.994013
0.218386 0.218386 0.113394 0.341874 0.227500 0.209815
0.550297 0.550297 0.079651 0.614177 0.588931 0.514942
0.357958 0.357958 0.075883 0.537323 0.358029 0.358029
0.298526 0.298526 0.002116 0.981328 0.316379 0.281867
0.551877 0.551877 0.034073 0.828776 0.580231 0.525270
0.672456 0.672456 0.024679 0.910748 0.672498 0.672498
0.226662 0.226662 0.164894 0.277091 0.237971 0.216178
0.538302 0.538302 0.036270 0.821516 0.538363 0.538363
0.892942 0.892942 0.175465 0.512102 0.893818 0.893818
0.507696 0.507696 0.099910 0.540812 0.507880 0.507880
0.527498 0.527498 0.192985 0.381786 0.527959 0.527959
0.894106 0.894106 0.000709 0.979109 0.894083 0.894083
0.700717 0.700717 0.184729 0.446511 0.701428 0.701428
0.173646 0.173646 0.125889 0.285473 0.186107 0.162256
0.125041 0.125041 0.060860 0.373526 0.132654 0.117965
0.748030 0.748030 0.068185 0.716975 0.820594 0.683371
0.681229 0.681229 0.006751 0.990854 0.681230 0.681230
0.116071 0.116071 0.097822 0.274101 0.116089 0.116089
0.996513 0.996513 0.169217 0.547089 0.997547 0.997547
0.761675 0.761675 0.082280 0.686927 0.761988 0.761988
0.749748 0.749748 0.126283 0.555410 0.811272 0.694469
0.469447 0.469447 0.058189 0.665650 0.498882 0.442225
0.283402 0.283402 0.108560 0.399070 0.283485 0.283485
0.965892 0.965892 0.045636 0.871027 0.966080 0.966080
0.302024 0.302024 0.048055 0.625330 0.302059 0.302059
0.143004 0.143004 0.190692 0.193553 0.143041 0.143041
0.180322 0.180322 0.110788 0.315327 0.189213 0.172002
0.506683 0.506683 0.079250 0.605980 0.506822 0.506822
0.796046 0.796046 0.009625 0.983920 0.796047 0.796047
0.713903 0.713903 0.105135 0.605140 0.714258 0.714258
0.875927 0.875927 0.030608 0.910831 0.926663 0.828616
0.508460 0.508460 0.100002 0.540995 0.508636 0.508636
0.612496 0.612496 0.051217 0.750518 0.662084 0.567469
0.104745 0.104745 0.108619 0.243410 0.104760 0.104760
0.887072 0.887072 0.109653 0.642764 0.887619 0.887619
0.620091 0.620091 0.045158 0.797764 0.620177 0.620177
0.746875 0.746875 0.075820 0.706548 0.747137 0.747137
0.593283 0.593283 0.113420 0.539939 0.614467 0.573472
0.623868 0.623868 0.119119 0.539191 0.624183 0.624183
0.250886 0.250886 0.089972 0.418318 0.260322 0.241959
0.126349 0.126349 0.091404 0.297527 0.130629 0.122274
0.287868 0.287868 0.062330 0.542610 0.287908 0.287908
0.120318 0.120318 0.062667 0.364744 0.120328 0.120328
0.671207 0.671207 0.058972 0.746949 0.671356 0.671356
0.301998 0.301998 0.106154 0.416400 0.302088 0.302088
0.458479 0.458479 0.079244 0.582673 0.458595 0.458595
0.307036 0.307036 0.043729 0.648077 0.324499 0.290740
0.555144 0.555144 0.006281 0.985149 0.555150 0.555150
0.220766 0.220766 0.057425 0.505370 0.220790 0.220790
0.605316 0.605316 0.034529 0.855313 0.605384 0.605384
0.533800 0.533800 0.060675 0.685302 0.566307 0.503705
0.711702 0.711702 0.032590 0.890655 0.711787 0.711787
0.764837 0.764837 0.139863 0.540319 0.765373 0.765373
0.248627 0.248627 0.154302 0.303327 0.248727 0.248727
0.190624 0.190624 0.102910 0.340200 0.190663 0.190663
0.934829 0.934829 0.047161 0.859047 0.934994 0.934994
0.178458 0.178458 0.030858 0.614533 0.191371 0.166593
0.846186 0.846186 0.026740 0.938639 0.846271 0.846271
0.368777 0.368777 0.072537 0.557399 0.368850 0.368850
0.128211 0.128211 0.135822 0.233839 0.133837 0.122917
0.710205 0.710205 0.038890 0.850160 0.710315 0.710315
0.913140 0.913140 0.050242 0.825709 0.999624 0.835757
0.563006 0.563006 0.151683 0.452263 0.563408 0.563408
0.585195 0.585195 0.111524 0.542877 0.585458 0.585458
0.697895 0.697895 0.102961 0.606561 0.698219 0.698219
0.670651 0.670651 0.093560 0.623227 0.670935 0.670935
0.839180 0.839180 0.109170 0.633011 0.839646 0.839646
0.632683 0.632683 0.171771 0.444206 0.633231 0.633231
0.326864 0.326864 0.137179 0.372346 0.327002 0.327002
0.383569 0.383569 0.066318 0.589165 0.391672 0.375811
0.269054 0.269054 0.012000 0.911441 0.269059 0.269059
0.415288 0.415288 0.077256 0.557315 0.447520 0.385989
0.331519 0.331519 0.042630 0.679978 0.331553 0.331553
0.110003 0.110003 0.186501 0.162982 0.120819 0.100360
0.468630 0.468630 0.144564 0.425042 0.498599 0.441279
0.471029 0.471029 0.009379 0.973593 0.488911 0.453946
0.857988 0.857988 0.051874 0.825162 0.858182 0.858182
0.819963 0.819963 0.008672 0.982852 0.819959 0.819959
0.975541 0.975541 0.116406 0.647755 0.999449 0.953518
0.582478 0.582478 0.022502 0.916086 0.582518 0.582518
0.556510 0.556510 0.122155 0.506804 0.556770 0.556770
0.959348 0.959348 0.059278 0.816109 0.959618 0.959618
0.798127 0.798127 0.161450 0.510277 0.798787 0.798787
0.631500 0.631500 0.018968 0.952407 0.631541 0.631541
0.251990 0.251990 0.140020 0.323930 0.252084 0.252084
0.265051 0.265051 0.186579 0.276400 0.285276 0.246792
0.759505 0.759505 0.059250 0.772007 0.770617 0.748916
0.809087 0.809087 0.161814 0.512713 0.809759 0.809759
0.168739 0.168739 0.070051 0.397307 0.179952 0.158391
0.385913 0.385913 0.157882 0.370977 0.386124 0.386124
0.766921 0.766921 0.112270 0.603939 0.767345 0.767345
0.395645 0.395645 0.050718 0.672277 0.395702 0.395702
0.523131 0.523131 0.020995 0.908734 0.523155 0.523155
0.262977 0.262977 0.011692 0.914609 0.262982 0.262982
0.391154 0.391154 0.134658 0.409804 0.391339 0.391339
0.509416 0.509416 0.139566 0.452742 0.509717 0.509717
0.426839 0.426839 0.185496 0.350016 0.463490 0.394158
0.336056 0.336056 0.174485 0.326348 0.336252 0.336252
0.632196 0.632196 0.116926 0.547525 0.632511 0.632511
0.379010 0.379010 0.181034 0.338372 0.379264 0.379264
0.139334 0.139334 0.063367 0.388859 0.139348 0.139348
0.737317 0.737317 0.029602 0.906244 0.737399 0.737399
0.266598 0.266598 0.171907 0.293240 0.276266 0.257602
0.271644 0.271644 0.086740 0.443953 0.271705 0.271705
0.761454 0.761454 0.098704 0.638671 0.761815 0.761815
0.213352 0.213352 0.090513 0.387563 0.213393 0.213393
0.390173 0.390173 0.037115 0.754146 0.390206 0.390206
0.744990 0.744990 0.077320 0.700399 0.745266 0.745266
0.192549 0.192549 0.166379 0.254334 0.192626 0.192626
0.640082 0.640082 0.039739 0.823846 0.668849 0.612944
0.222638 0.222638 0.183312 0.257512 0.222748 0.222748
0.909328 0.909328 0.157662 0.546270 0.910112 0.910112
0.321407 0.321407 0.144521 0.357990 0.321544 0.321544
0.958237 0.958237 0.199139 0.492624 0.959362 0.959362
0.809461 0.809461 0.169074 0.500627 0.810167 0.810167
0.490685 0.490685 0.046745 0.740369 0.490753 0.490753
0.488932 0.488932 0.021348 0.898186 0.488954 0.488954
0.952008 0.952008 0.136869 0.598072 0.952766 0.952766
0.474634 0.474634 0.106993 0.507565 0.474806 0.474806
0.322723 0.322723 0.073837 0.513518 0.349375 0.298585
0.463728 0.463728 0.082523 0.573445 0.463851 0.463851
0.670833 0.670833 0.117569 0.559569 0.671182 0.671182
0.625387 0.625387 0.143215 0.489091 0.625759 0.625759
0.803894 0.803894 0.034667 0.892841 0.803983 0.803983
0.655183 0.655183 0.013348 0.983769 0.655205 0.655205
0.664990 0.664990 0.100136 0.599546 0.691873 0.639866
0.463675 0.463675 0.128538 0.454409 0.463915 0.463915
0.637120 0.637120 0.107724 0.564963 0.677106 0.600546
0.317291 0.317291 0.102380 0.434598 0.317386 0.317386
0.915148 0.915148 0.122051 0.609407 0.998010 0.841336
0.243291 0.243291 0.098598 0.391274 0.252759 0.234351
0.629797 0.629797 0.042892 0.813691 0.629883 0.629883
0.335774 0.335774 0.048796 0.645856 0.335816 0.335816
0.888706 0.888706 0.114419 0.632310 0.889236 0.889236
0.927168 0.927168 0.154526 0.555017 0.963120 0.894306
0.194476 0.194476 0.062126 0.458416 0.194500 0.194500
0.882975 0.882975 0.040440 0.881919 0.883121 0.883121
0.528785 0.528785 0.156910 0.431484 0.529153 0.529153
0.172244 0.172244 0.172107 0.232808 0.184886 0.160734
0.233893 0.233893 0.065417 0.477999 0.251062 0.218173
0.391622 0.391622 0.049772 0.659191 0.424192 0.362082
0.106082 0.106082 0.162073 0.180784 0.112028 0.100541
0.745192 0.745192 0.142687 0.529076 0.745692 0.745692
0.158569 0.158569 0.132266 0.266269 0.158612 0.158612
0.481461 0.481461 0.142098 0.432530 0.521409 0.445598
0.824392 0.824392 0.022580 0.930657 0.898949 0.757175
0.683327 0.683327 0.113788 0.572321 0.683663 0.683663
0.704612 0.704612 0.013193 0.969696 0.704620 0.704620
0.938416 0.938416 0.177622 0.520053 0.939384 0.939384
0.702989 0.702989 0.185932 0.445848 0.703720 0.703720
0.308912 0.308912 0.135938 0.364470 0.309034 0.309034
0.330251 0.330251 0.108855 0.427648 0.330361 0.330361
0.302493 0.302493 0.037570 0.694543 0.302515 0.302515
0.172631 0.172631 0.123653 0.287561 0.185044 0.161288
0.265600 0.265600 0.074826 0.471089 0.284296 0.248447
0.752454 0.752454 0.186716 0.455547 0.801487 0.708423
0.874174 0.874174 0.062166 0.778538 0.931284 0.821706
0.248816 0.248816 0.163797 0.292437 0.248923 0.248923
0.690675 0.690675 0.066951 0.713319 0.734671 0.650155
0.432510 0.432510 0.038743 0.764380 0.432553 0.432553
0.835695 0.835695 0.022063 0.966224 0.835763 0.835763
0.926876 0.926876 0.192462 0.492195 0.964317 0.893433
0.246898 0.246898 0.173009 0.281487 0.247011 0.247011
0.848911 0.848911 0.170482 0.508967 0.849682 0.849682
0.498554 0.498554 0.015902 0.930321 0.534412 0.465573
0.988892 0.988892 0.152148 0.575296 0.989748 0.989748
0.460499 0.460499 0.183822 0.368517 0.460838 0.460838
0.743673 0.743673 0.128439 0.558400 0.744124 0.744124
0.853012 0.853012 0.150742 0.544723 0.853693 0.853693
0.629633 0.629633 0.027863 0.894120 0.629695 0.629695
0.366539 0.366539 0.017464 0.900045 0.366554 0.366554
0.352916 0.352916 0.157600 0.355281 0.361784 0.344653
0.735038 0.735038 0.065230 0.740114 0.735246 0.735246
0.480337 0.480337 0.108214 0.507054 0.480514 0.480514
0.151584 0.151584 0.048047 0.470902 0.151594 0.151594
0.772325 0.772325 0.109085 0.613722 0.772732 0.772732
0.685214 0.685214 0.009636 0.986526 0.685227 0.685227
0.928881 0.928881 0.136193 0.592813 0.951756 0.908047
0.764861 0.764861 0.159739 0.503112 0.765478 0.765478
0.322680 0.322680 0.160022 0.334423 0.348931 0.299081
0.566230 0.566230 0.193059 0.394816 0.566744 0.566744
0.697675 0.697675 0.088804 0.647301 0.697944 0.697944
0.363518 0.363518 0.166247 0.349207 0.363721 0.363721
0.886152 0.886152 0.049314 0.841285 0.886320 0.886320
0.894762 0.894762 0.010056 0.986468 0.894774 0.894774
0.603800 0.603800 0.097486 0.588125 0.604034 0.604034
0.740558 0.740558 0.100134 0.627075 0.740918 0.740918
0.839002 0.839002 0.093613 0.674404 0.839422 0.839422
0.813993 0.813993 0.100157 0.650556 0.814402 0.814402
0.545694 0.545694 0.029836 0.863996 0.545738 0.545738
0.604517 0.604517 0.164056 0.447094 0.605008 0.605008
0.563438 0.563438 0.064273 0.686557 0.563579 0.563579
0.358312 0.358312 0.155835 0.360800 0.358495 0.358495
0.269281 0.269281 0.163016 0.305051 0.269403 0.269403
0.406905 0.406905 0.002960 0.986648 0.406904 0.406904
0.339678 0.339678 0.045516 0.667426 0.339718 0.339718
0.997171 0.997171 0.104383 0.684954 0.997760 0.997760
0.172396 0.172396 0.139881 0.266628 0.185006 0.160900
0.356140 0.356140 0.053974 0.631813 0.356191 0.356191
0.581725 0.581725 0.134896 0.489378 0.582043 0.582043
0.861222 0.861222 0.181614 0.494522 0.862060 0.862060
0.280112 0.280112 0.137030 0.345814 0.280215 0.280215
0.830839 0.830839 0.042331 0.854293 0.879187 0.785865
0.435643 0.435643 0.063453 0.633167 0.435730 0.435730
0.828677 0.828677 0.053460 0.805457 0.885376 0.776619
0.110796 0.110796 0.024101 0.585662 0.110799 0.110799
0.459200 0.459200 0.071084 0.613499 0.459307 0.459307
0.498426 0.498426 0.068170 0.633035 0.537763 0.462670
0.791485 0.791485 0.186621 0.467822 0.824290 0.761909
0.609488 0.609488 0.182764 0.417915 0.609925 0.609925
0.320832 0.320832 0.167493 0.327049 0.321004 0.321004
0.590506 0.590506 0.011898 0.970322 0.637623 0.547508
0.230113 0.230113 0.049642 0.554005 0.230135 0.230135
0.504036 0.504036 0.101824 0.534183 0.504214 0.504214
0.518864 0.518864 0.017909 0.937382 0.518890 0.518890
0.745742 0.745742 0.157030 0.502839 0.746315 0.746315
0.653513 0.653513 0.055045 0.758374 0.653632 0.653632
0.633688 0.633688 0.127846 0.513777 0.694855 0.579530
0.680302 0.680302 0.124780 0.545584 0.680690 0.680690
0.989848 0.989848 0.155608 0.569430 0.990792 0.990792
0.401646 0.401646 0.095623 0.500716 0.401759 0.401759
0.827667 0.827667 0.191827 0.467605 0.883586 0.777673
0.703823 0.703823 0.199487 0.428281 0.704620 0.704620
0.584326 0.584326 0.166503 0.436372 0.584788 0.584788
0.162558 0.162558 0.040769 0.529354 0.162567 0.162567
0.180551 0.180551 0.026810 0.659567 0.190754 0.171008
0.616592 0.616592 0.051408 0.763399 0.616712 0.616712
0.142412 0.142412 0.136758 0.246572 0.142445 0.142445
0.448376 0.448376 0.132728 0.439951 0.448607 0.448607
0.851119 0.851119 0.155426 0.535694 0.851821 0.851821
0.568960 0.568960 0.165473 0.428582 0.613014 0.529423
0.214772 0.214772 0.071337 0.444562 0.214805 0.214805
0.473431 0.473431 0.077347 0.595696 0.473558 0.473558
0.838741 0.838741 0.148682 0.544128 0.839377 0.839377
0.410185 0.410185 0.056508 0.650420 0.410255 0.410255
0.924279 0.924279 0.058815 0.802546 0.979784 0.873024
0.361405 0.361405 0.009208 0.947945 0.384758 0.339745
0.545775 0.545775 0.074048 0.642252 0.545923 0.545923
0.970304 0.970304 0.048464 0.859223 0.999676 0.942348
0.367651 0.367651 0.125696 0.413956 0.367802 0.367802
